lng,lat,precipitation,temperature,elevation,dem,slope,presence
11.382652458736727,48.140238856056044,967,8.533333467940489,537,537,0.39053502678871155,present
11.376499569828477,48.14236409412548,962,8.533333458006382,529,529,0.3741402328014374,present
11.347862667987348,48.12552252247923,969,8.516666807234287,540,540,0.2829796075820923,present
11.376499569828477,48.14236409412548,962,8.533333458006382,529,529,0.3741402328014374,present
11.292697342719196,48.210372914637716,921,8.483333413799604,512,512,0.20014820992946625,present
11.329863455189646,48.218401554185604,915,8.500000064571699,501,501,0.1677342802286148,present
11.34085906876551,48.15533176394366,960,8.608333247403303,525,525,0.4030687212944031,present
11.774437046809243,47.92244700449498,1267,8.27499998981754,629,629,0.38862040638923645,present
11.774437046809243,47.92244700449498,1267,8.27499998981754,629,629,0.38862040638923645,present
11.777196122127883,47.92180482869729,1265,8.291666640589634,628,628,0.3489066958427429,present
11.777196122127883,47.92180482869729,1265,8.291666640589634,628,628,0.3489066958427429,present
11.777196122127883,47.92180482869729,1265,8.291666640589634,628,628,0.3489066958427429,present
11.77945916698193,47.892957306739596,1298,8.28333330526948,646,646,0.5298846364021301,present
11.77945916698193,47.892957306739596,1298,8.28333330526948,646,646,0.5298846364021301,present
11.483623963145531,48.20116260010918,941,8.69166661798954,496,496,0.35265296697616577,present
11.394389699128107,48.1602305982973,960,8.50000007202228,521,521,0.26527073979377747,present
11.393378072021608,48.16509068501361,960,8.50000007202228,521,521,0.26527073979377747,present
11.393378072021608,48.16509068501361,960,8.50000007202228,521,521,0.26527073979377747,present
11.409868715844164,48.13612779057048,973,8.599999959270159,535,535,0.3002280294895172,present
11.639778457773142,48.1421493315486,948,9.216666577383876,522,522,0.26449912786483765,present
11.643653095622772,48.15119072573942,945,9.13333335518837,517,517,0.27351081371307373,present
11.643653095622772,48.15119072573942,945,9.13333335518837,517,517,0.27351081371307373,present
11.643653095622772,48.15119072573942,945,9.13333335518837,517,517,0.27351081371307373,present
11.536869618916432,48.22358454195394,913,8.749999980131784,489,489,0.246453657746315,present
11.536869618916432,48.22358454195394,913,8.749999980131784,489,489,0.246453657746315,present
11.41804658634072,48.17459816516651,958,8.525000167389711,514,514,0.3264407515525818,present
11.419454703268755,48.182078748041654,947,8.525000167389711,511,511,0.2732081115245819,present
11.419454703268755,48.182078748041654,947,8.525000167389711,511,511,0.2732081115245819,present
11.522276026041341,48.19075338130626,944,8.85833332935969,503,503,0.26535049080848694,present
11.505674242184744,48.18282312150893,965,8.725000011424223,508,508,0.233173206448555,present
11.505674242184744,48.18282312150893,965,8.725000011424223,508,508,0.233173206448555,present
11.552070188408601,48.091478298905194,983,8.758333287512263,555,555,1.4245401620864868,present
11.459191654817456,48.1616955634508,971,8.641666556398073,519,519,0.3050989508628845,present
11.46196318511472,48.1614657340454,971,8.641666556398073,519,519,0.3050989508628845,present
11.465122466777808,48.15496026872486,980,8.641666556398073,527,527,0.3033742308616638,present
11.621802529733687,48.097736197713125,987,9.016666662568847,541,541,0.12161695957183838,present
11.530151942071052,48.0852213716702,991,8.71666656807065,560,560,0.5380384922027588,present
11.655852920264966,48.12147773749747,978,9.14166665263474,531,531,0.2394471913576126,present
11.779268650260093,47.96627352402192,1214,8.300000021855036,617,617,1.8066294193267822,present
11.779268650260093,47.96627352402192,1214,8.300000021855036,617,617,1.8066294193267822,present
11.782539339159115,47.97191875127926,1204,8.300000021855036,613,613,1.8655649423599243,present
11.782539339159115,47.97191875127926,1204,8.300000021855036,613,613,1.8655649423599243,present
11.775805394270925,47.96507967529712,1214,8.300000021855036,617,617,1.8066294193267822,present
11.781425114111897,47.97572094508487,1184,8.333333363135656,596,596,1.8225353956222534,present
11.82022669590257,48.92521965685064,733,8.33333328180015,349,349,3.1597158908843994,present
11.82022669590257,48.92521965685064,733,8.33333328180015,349,349,3.1597158908843994,present
11.82022669590257,48.92521965685064,733,8.33333328180015,349,349,3.1597158908843994,present
11.564854645599997,48.278660210290695,874,8.575000000496706,473,473,0.19447363913059235,present
11.564854645599997,48.278660210290695,874,8.575000000496706,473,473,0.19447363913059235,present
11.892801751923315,48.31698693766174,862,8.616666566580534,454,454,0.3404283821582794,present
11.649213906675921,48.30949768361997,842,8.466666724532843,459,459,0.1668820083141327,present
11.649213906675921,48.30949768361997,842,8.466666724532843,459,459,0.1668820083141327,present
11.649213906675921,48.30949768361997,842,8.466666724532843,459,459,0.1668820083141327,present
11.382652458736727,48.140238856056044,967,8.533333467940489,537,537,0.39053502678871155,present
11.382652458736727,48.140238856056044,967,8.533333467940489,537,537,0.39053502678871155,present
11.642165833076696,48.307200753042416,850,8.499999991307655,464,464,0.18797236680984497,present
11.642165833076696,48.307200753042416,850,8.499999991307655,464,464,0.18797236680984497,present
11.642165833076696,48.307200753042416,850,8.499999991307655,464,464,0.18797236680984497,present
11.634381375914684,48.30428952267132,850,8.483333420008421,464,464,0.2225072830915451,present
11.634381375914684,48.30428952267132,850,8.483333420008421,464,464,0.2225072830915451,present
11.642165833076696,48.307200753042416,850,8.499999991307655,464,464,0.18797236680984497,present
11.63588827564056,48.30848508649326,841,8.458333438883225,460,460,0.18797282874584198,present
11.623850975091177,48.30466031292617,849,8.466666769236326,464,464,0.21017563343048096,present
11.793596591027958,48.16512790407073,961,8.708333330849806,517,517,0.2722800672054291,present
11.628114935562898,48.29848688698955,854,8.508333414793015,467,467,0.12165544927120209,present
11.617089826669607,48.32735461482964,829,8.341666646922627,457,457,1.323568344116211,present
11.709141970644843,48.15159058345811,957,8.850000016391277,518,518,0.27423185110092163,present
11.438552491124868,48.136262341622704,980,8.658333286643028,533,533,0.24530325829982758,present
11.652005922270689,48.20790111484073,908,8.883333414793015,500,500,0.21017438173294067,present
11.756814156981813,48.16265495485732,962,8.76666676501433,517,517,0.28826531767845154,present
11.763353558061766,48.17007007237029,951,8.758333399891853,512,512,0.24978919327259064,present
11.757531323789916,48.181668331229204,939,8.741666669646898,508,508,0.2508331835269928,present
11.759081646481446,48.1750884838308,940,8.741666669646898,511,511,0.243427112698555,present
11.759081646481446,48.1750884838308,940,8.741666669646898,511,511,0.243427112698555,present
11.741975877432925,48.18099602946949,937,8.750000034769377,507,507,0.24777741730213165,present
11.622227577080302,48.080002497231725,1002,8.849999954303106,547,547,0.24122147262096405,present
11.622227577080302,48.080002497231725,1002,8.849999954303106,547,547,0.24122147262096405,present
11.622227577080302,48.080002497231725,1002,8.849999954303106,547,547,0.24122147262096405,present
11.631960565804011,48.08338859291165,1000,8.91666672627131,543,543,0.19615936279296875,present
11.631960565804011,48.08338859291165,1000,8.91666672627131,543,543,0.19615936279296875,present
11.631960565804011,48.08338859291165,1000,8.91666672627131,543,543,0.19615936279296875,present
11.57363646609384,47.99782964024749,1106,8.308333503703276,619,619,0.38845962285995483,present
11.57046382360997,47.98128756872451,1125,8.2666667898496,644,644,0.5200744867324829,present
11.568989561805756,47.98299084393112,1125,8.2666667898496,644,644,0.5200744867324829,present
11.601861101003646,48.02161987412223,1072,8.508333270748457,588,588,0.6018174290657043,present
11.589966989844827,48.022009794149916,1069,8.46666652460893,594,594,0.6482490301132202,present
11.589966989844827,48.022009794149916,1069,8.46666652460893,594,594,0.6482490301132202,present
11.589966989844827,48.022009794149916,1069,8.46666652460893,594,594,0.6482490301132202,present
11.603487042495775,48.014115857997425,1083,8.458333199222883,592,592,0.6340214610099792,present
11.559861868012472,48.01987501123965,1065,8.40833335618178,601,601,0.548200249671936,present
11.546496564108788,48.25515313244748,893,8.624999975164732,482,482,0.2336546927690506,present
11.549362555832522,48.25850086268619,886,8.5999999816219,475,475,0.26250314712524414,present
11.51817485742617,48.06121317267186,1020,8.558333218097687,581,581,0.416195273399353,present
11.524247271818941,48.061769060600604,1020,8.558333218097687,581,581,0.416195273399353,present
11.512837016870314,48.04678306732435,1032,8.45833337555329,594,594,0.4139206111431122,present
11.610249880270297,48.045211680848695,1034,8.666666634380817,562,562,0.26009973883628845,present
11.610249880270297,48.045211680848695,1034,8.666666634380817,562,562,0.26009973883628845,present
11.610249880270297,48.045211680848695,1034,8.666666634380817,562,562,0.26009973883628845,present
11.610249880270297,48.045211680848695,1034,8.666666634380817,562,562,0.26009973883628845,present
11.614732698741141,48.04838350248199,1034,8.666666634380817,562,562,0.26009973883628845,present
11.614732698741141,48.04838350248199,1034,8.666666634380817,562,562,0.26009973883628845,present
11.624024885192686,48.041399285145246,1050,8.608333383997282,571,571,0.4868183732032776,present
11.624024885192686,48.041399285145246,1050,8.608333383997282,571,571,0.4868183732032776,present
11.629046316705148,48.17891601632712,925,9.10833335109055,511,511,0.5900560021400452,present
11.629046316705148,48.17891601632712,925,9.10833335109055,511,511,0.5900560021400452,present
11.63705815709779,48.186900624846736,920,9.025000039488077,507,507,0.5697780251502991,present
11.638295298377065,48.18883807680266,920,9.025000039488077,507,507,0.5697780251502991,present
11.409833601428094,48.06051949354588,1025,8.258333293100199,587,587,0.4705502986907959,present
11.37654902996261,48.060469798498794,1014,8.333333261311054,566,566,0.7458969354629517,present
11.37654902996261,48.060469798498794,1014,8.333333261311054,566,566,0.7458969354629517,present
11.383159770049586,48.07648693311902,1012,8.316666642824808,581,581,0.354227215051651,present
11.412502454813866,48.08420407898673,1009,8.31666669001182,554,554,1.1391738653182983,present
11.395990230005033,48.09134033258782,1003,8.34999999155601,556,556,0.3869079649448395,present
11.373156516430342,48.069175082921994,1015,8.291666626930237,585,585,0.3997044861316681,present
11.395309320946923,48.08070644603982,1003,8.333333261311054,556,556,0.6721030473709106,present
11.387434190887447,48.07364983989078,1009,8.333333261311054,562,562,0.22804056107997894,present
11.237530718731831,47.933136237679335,1115,7.866666667784254,718,718,0.7770524024963379,present
11.237530718731831,47.933136237679335,1115,7.866666667784254,718,718,0.7770524024963379,present
11.347806918097167,47.927834015158936,1094,8.108333319425583,641,641,1.2183969020843506,present
11.380463948677827,47.92174601745124,1108,8.116666655987501,657,657,0.7322103977203369,present
11.307922745237363,47.94138820650876,1058,8.574999944617351,581,581,1.836211919784546,present
11.307922745237363,47.94138820650876,1058,8.574999944617351,581,581,1.836211919784546,present
11.307922745237363,47.94138820650876,1058,8.574999944617351,581,581,1.836211919784546,present
11.307922745237363,47.94138820650876,1058,8.574999944617351,581,581,1.836211919784546,present
11.307922745237363,47.94138820650876,1058,8.574999944617351,581,581,1.836211919784546,present
11.318300729783278,48.05812472989171,1019,8.21666673446695,603,603,0.7363758087158203,present
11.368377586565975,48.04848178218895,1028,8.25833343466123,598,598,1.3953741788864136,present
11.273119250362958,48.13045258133592,959,8.425000001986822,548,548,0.816398024559021,present
11.250601221982873,48.12967853566685,963,8.341666650027037,555,555,0.8552213907241821,present
11.256338803870857,48.132386829184455,963,8.341666650027037,555,555,0.8552213907241821,present
11.143690816040797,48.03511150796193,998,8.233333266029755,608,608,1.6686720848083496,present
11.140532938149672,48.074228072420894,961,8.408333378533522,538,538,1.3723007440567017,present
11.140532938149672,48.074228072420894,961,8.408333378533522,538,538,1.3723007440567017,present
11.152032805895262,48.091437173853485,965,8.358333326876163,546,546,1.0339183807373047,present
11.41207665019601,48.096846741246885,999,8.400000102818012,550,550,0.16805371642112732,present
11.289759749559206,47.960892723162715,1085,8.15833338474234,688,688,1.0300484895706177,present
11.289759749559206,47.960892723162715,1085,8.15833338474234,688,688,1.0300484895706177,present
11.301245349359517,47.97802414530254,1065,8.266666695475578,642,642,0.3624456822872162,present
11.301245349359517,47.97802414530254,1065,8.266666695475578,642,642,0.3624456822872162,present
11.301245349359517,47.97802414530254,1065,8.266666695475578,642,642,0.3624456822872162,present
11.301245349359517,47.97802414530254,1065,8.266666695475578,642,642,0.3624456822872162,present
11.259771757251295,47.976406529743656,1068,7.983333322529991,670,670,1.660286784172058,present
11.287681930105993,47.97568349034234,1063,8.191666660209497,634,634,0.510413408279419,present
11.200402154026952,48.048821450722926,988,8.30833345775803,566,566,1.124688982963562,present
11.200402154026952,48.048821450722926,988,8.30833345775803,566,566,1.124688982963562,present
11.29019485231564,47.998551939935574,1067,8.066666619231304,666,666,0.6485003232955933,present
11.26060414343575,47.990352087966095,1074,7.900000003476937,679,679,1.3100473880767822,present
11.214115017669814,47.900996591479796,1104,8.008333241567016,659,659,1.9404960870742798,present
11.214115017669814,47.900996591479796,1104,8.008333241567016,659,659,1.9404960870742798,present
11.182325846005941,47.88892092318103,1066,8.283333417028189,581,581,1.473569631576538,present
11.182325846005941,47.88892092318103,1066,8.283333417028189,581,581,1.473569631576538,present
11.182325846005941,47.88892092318103,1066,8.283333417028189,581,581,1.473569631576538,present
11.182325846005941,47.88892092318103,1066,8.283333417028189,581,581,1.473569631576538,present
11.243143805891181,47.94652006131462,1099,7.866666612525781,699,699,2.245084047317505,present
11.243143805891181,47.94652006131462,1099,7.866666612525781,699,699,2.245084047317505,present
11.243143805891181,47.94652006131462,1099,7.866666612525781,699,699,2.245084047317505,present
11.243143805891181,47.94652006131462,1099,7.866666612525781,699,699,2.245084047317505,present
11.243143805891181,47.94652006131462,1099,7.866666612525781,699,699,2.245084047317505,present
11.249481869921384,47.94146216971422,1102,7.908333254978061,705,705,1.8050092458724976,present
11.251714714261684,47.94813209517837,1083,8.024999934559068,665,665,1.8669345378875732,present
11.270823897299428,48.065702848255285,1008,8.158333433791995,606,606,0.7422858476638794,present
11.270823897299428,48.065702848255285,1008,8.158333433791995,606,606,0.7422858476638794,present
11.267273806894377,48.0643672244001,1008,8.158333433791995,606,606,0.7422858476638794,present
11.204755385825086,48.073619934661814,987,8.27500007674098,586,586,0.39972713589668274,present
11.196394772962948,48.058110865635854,986,8.29166674738129,573,573,0.24978436529636383,present
11.196394772962948,48.058110865635854,986,8.29166674738129,573,573,0.24978436529636383,present
11.196394772962948,48.058110865635854,986,8.29166674738129,573,573,0.24978436529636383,present
11.196394772962948,48.058110865635854,986,8.29166674738129,573,573,0.24978436529636383,present
11.196394772962948,48.058110865635854,986,8.29166674738129,573,573,0.24978436529636383,present
11.196394772962948,48.058110865635854,986,8.29166674738129,573,573,0.24978436529636383,present
11.196394772962948,48.058110865635854,986,8.29166674738129,573,573,0.24978436529636383,present
11.609455395765863,47.93892251286732,1194,8.09166652088364,691,691,0.6100829839706421,present
11.57459544351431,47.93484164137749,1187,8.058333288878202,708,708,1.030625343322754,present
11.537511827949913,47.958666673394355,1137,8.15833331272006,663,663,0.9720803499221802,present
11.540333110058219,47.95910967997001,1137,8.15833331272006,663,663,0.9720803499221802,present
11.540333110058219,47.95910967997001,1137,8.15833331272006,663,663,0.9720803499221802,present
11.365311752799325,47.917850002742455,1101,8.108333300799131,641,641,0.3692772388458252,present
11.380182518274989,47.916177365726206,1119,8.09166664009293,664,664,0.4714128375053406,present
11.350034976181185,47.91981521337692,1098,8.108333254853884,645,645,0.311347097158432,present
11.370009026532031,47.890166005236225,1131,8.033333461731672,681,681,0.19439002871513367,present
11.434685831917157,47.965465051675096,1116,8.066666624198357,666,666,3.6901566982269287,present
11.310401785653236,47.63622872143242,1253,8.02500002582868,694,694,10.325296401977539,present
11.310401785653236,47.63622872143242,1253,8.02500002582868,694,694,10.325296401977539,present
11.310401785653236,47.63622872143242,1253,8.02500002582868,694,694,10.325296401977539,present
11.310401785653236,47.63622872143242,1253,8.02500002582868,694,694,10.325296401977539,present
11.310401785653236,47.63622872143242,1253,8.02500002582868,694,694,10.325296401977539,present
11.310401785653236,47.63622872143242,1253,8.02500002582868,694,694,10.325296401977539,present
11.310401785653236,47.63622872143242,1253,8.02500002582868,694,694,10.325296401977539,present
11.791706284699307,47.88347370744069,1305,8.166666694606343,662,662,0.6206919550895691,present
11.77424330339503,47.89308210548224,1296,8.224999932572246,648,648,0.6217603087425232,present
11.784971269673957,47.876131406481555,1315,8.21666673446695,654,654,0.4417721927165985,present
11.787060082348619,47.91456556416595,1276,8.28333330526948,629,629,1.4982576370239258,present
11.790642113396366,47.918718232087556,1263,8.31666668628653,629,629,1.9556323289871216,present
11.983087737288614,47.8809891892622,1137,8.675000049173832,488,488,0.13871845602989197,present
12.31878052638626,47.891383572497915,1144,8.358333186556896,546,546,2.068727493286133,present
12.31878052638626,47.891383572497915,1144,8.358333186556896,546,546,2.068727493286133,present
11.93471766012985,47.89101816657718,1157,8.683333339790503,498,498,0.30283960700035095,present
11.936979159765338,47.85626747330215,1195,8.616666642328104,530,530,3.2077102661132813,present
12.41700488696097,47.868754745254485,1170,8.766666686783234,517,517,0.25422394275665283,present
12.41700488696097,47.868754745254485,1170,8.766666686783234,517,517,0.25422394275665283,present
12.153094261855099,48.04331254679794,1011,8.466666679829359,479,479,0.4618285894393921,present
12.153094261855099,48.04331254679794,1011,8.466666679829359,479,479,0.4618285894393921,present
12.11801548582285,48.07497521753003,1013,8.374999853471914,506,506,0.09356018900871277,present
12.148299729908219,48.073572951006376,1005,8.416666589677334,484,484,0.6436880230903625,present
12.148299729908219,48.073572951006376,1005,8.416666589677334,484,484,0.6436880230903625,present
12.151511100612113,48.07953140682323,997,8.416666589677334,483,483,0.2497853934764862,present
12.151511100612113,48.07953140682323,997,8.416666589677334,483,483,0.2497853934764862,present
12.173783408872335,48.05381439488786,1007,8.466666679829359,473,473,0.3336944282054901,present
12.13825077456215,47.774446167875446,1173,8.808333287636438,454,454,0.16622470319271088,present
12.173252046029857,47.64364317771692,1286,8.558333498736223,509,509,4.13551664352417,present
12.173252046029857,47.64364317771692,1286,8.558333498736223,509,509,4.13551664352417,present
12.173252046029857,47.64364317771692,1286,8.558333498736223,509,509,4.13551664352417,present
12.173252046029857,47.64364317771692,1286,8.558333498736223,509,509,4.13551664352417,present
12.173252046029857,47.64364317771692,1286,8.558333498736223,509,509,4.13551664352417,present
12.137977338847756,48.05749653914928,1023,8.383333218594393,515,515,0.6947783827781677,present
12.137977338847756,48.05749653914928,1023,8.383333218594393,515,515,0.6947783827781677,present
12.14163008583368,48.01504265440128,1028,8.475000013907751,479,479,1.947296380996704,present
12.086172110971814,47.83611445434722,1125,8.80833317587773,453,453,0.41613155603408813,present
12.073585647399275,47.81511364700432,1153,8.675000143547853,474,474,0.36977991461753845,present
12.07373455795052,47.97531006042078,1056,8.474999964237213,495,495,0.7782832384109497,present
12.23240153084851,48.05336870721867,1005,8.508333306759596,455,455,1.5503265857696533,present
12.631571751176446,47.88705653058544,1282,8.124999963988861,604,604,0.5078901648521423,present
12.424716813799863,47.987830174819436,1100,8.216666776066026,566,566,1.2668888568878174,present
12.794633583033772,47.91151342230927,1378,8.450000111634532,475,475,2.478555202484131,present
12.794633583033772,47.91151342230927,1378,8.450000111634532,475,475,2.478555202484131,present
12.468663324956662,47.976434980347356,1106,8.366666735460361,530,530,0.6185204982757568,present
12.480851593944324,47.97494555236367,1116,8.399999967465797,530,530,0.5430518388748169,present
12.480851593944324,47.97494555236367,1116,8.399999967465797,530,530,0.5430518388748169,present
12.555099554651306,47.98299239928672,1130,8.44999996262292,510,510,1.0352288484573364,present
12.56948704698565,48.07176045899322,1051,8.475000105798244,462,462,0.5202764272689819,present
12.62821995123722,47.92275325674558,1251,8.20000010728836,573,573,1.0879151821136475,present
12.488488814088102,47.94402901362728,1138,8.441666575769583,524,524,0.4115358889102936,present
12.555099554651306,47.98299239928672,1130,8.44999996262292,510,510,1.0352288484573364,present
12.488488814088102,47.94402901362728,1138,8.441666575769583,524,524,0.4115358889102936,present
12.488488814088102,47.94402901362728,1138,8.441666575769583,524,524,0.4115358889102936,present
12.488488814088102,47.94402901362728,1138,8.441666575769583,524,524,0.4115358889102936,present
12.488488814088102,47.94402901362728,1138,8.441666575769583,524,524,0.4115358889102936,present
12.476762445890158,47.935264528248325,1143,8.508333253363768,524,524,0.09717792272567749,present
12.476762445890158,47.935264528248325,1143,8.508333253363768,524,524,0.09717792272567749,present
12.476762445890158,47.935264528248325,1143,8.508333253363768,524,524,0.09717792272567749,present
12.476762445890158,47.935264528248325,1143,8.508333253363768,524,524,0.09717792272567749,present
12.568871985039602,47.906352516946455,1225,8.308333355312547,542,542,1.120225191116333,present
12.487048916745678,47.96171671645208,1122,8.408333253115416,529,529,0.3669295310974121,present
12.822919002408538,48.0011524971912,1200,8.74999994536241,383,383,0.4256232976913452,present
12.581320035219687,47.920212443523525,1218,8.216666766131917,584,584,0.41425225138664246,present
12.64095539420093,47.871661023250184,1310,8.158333353077373,596,596,0.8461607694625854,present
12.583438393836662,47.90514613591077,1237,8.26666663090388,570,570,1.446660041809082,present
12.583438393836662,47.90514613591077,1237,8.26666663090388,570,570,1.446660041809082,present
12.583438393836662,47.90514613591077,1237,8.26666663090388,570,570,1.446660041809082,present
12.558765883059115,47.8821009888669,1240,8.291666625067592,567,567,1.536092758178711,present
12.422587413660205,47.97153258474215,1113,8.216666744401058,581,581,2.377629280090332,present
